source,day_label,lect_num,type,reference,csv_incipit,derived_incipit,db_first_verse,rendered_first_line,problems
standard,Ordinary Time/22/Thursday/II,434,first_reading,1 Corinthians 3:18-23,"Since the day we heard of your life in Christ,",,"Let no one deceive himself. If any one among you thinks that he is wise in this age, let him become a fool that he may become wise.","18. Since the day we heard of your life in Christ,",raw_verse_conjunction:since; verse_number_in_rendered
standard,Ordinary Time/22/Friday/I,435,first_reading,Colossians 1:15-20,"Christ Jesus is the image of the invisible God,",,"He is the image of the invisible God, the first-born of all creation;","15. Christ Jesus is the image of the invisible God,",verse_number_in_rendered
standard,Ordinary Time/22/Friday/I,435,gospel,Luke 5:33-39,"The scribes and the Pharisees said to Jesus,","At that time,","And they said to him, ""The disciples of John fast often and offer prayers, and so do the disciples of the Pharisees, but yours eat and drink.""","33. The scribes and the Pharisees said to Jesus,",verse_number_in_rendered
standard,Ordinary Time/22/Friday/II,435,gospel,Luke 5:33-39,"The scribes and the Pharisees said to Jesus,","At that time,","And they said to him, ""The disciples of John fast often and offer prayers, and so do the disciples of the Pharisees, but yours eat and drink.""","33. The scribes and the Pharisees said to Jesus,",verse_number_in_rendered
standard,Ordinary Time/23/Sunday/A,On this mountain the Lord of hosts will make for all peoples,first_reading,Isa 25:6-10a,Once more Jesus spoke to the chief priests,Thus says the LORD:,"On this mountain the LORD of hosts will make for all peoples a feast of fat things, a feast of wine on the lees, of fat things full of marrow, of wine on the lees well refined.",6. Once more Jesus spoke to the chief priests,verse_number_in_rendered
standard,Ordinary Time/23/Sunday/A,On this mountain the Lord of hosts will make for all peoples,gospel,Matt 22:1-14,,"At that time,","And again Jesus spoke to them in parables, saying,","At that time: Again Jesus spoke to them in parables, saying,",conjunction_after_incipit:again
standard,Ordinary Time/23/Sunday/C,,first_reading,2 Kgs 5:14-17,"NAAMAN went down and plunged into the Jordan seven times at the word of Elisha, the man of God.","In those days,","So he went down and dipped himself seven times in the Jordan, according to the word of the man of God; and his flesh was restored like the flesh of a little child, and he was clean.","14. NAAMAN went down and plunged into the Jordan seven times at the word of Elisha, the man of God.",verse_number_in_rendered
standard,Ordinary Time/23/Sunday/C,,gospel,Luke 17:11-19,"AS Jesus continued his journey to Jerusalem,","At that time,",On the way to Jerusalem he was passing along between Samaria and Galilee.,"11. AS Jesus continued his journey to Jerusalem,",verse_number_in_rendered
standard,Ordinary Time/23/Monday/I,437,first_reading,Colossians 1:24 – 2.3,"Brothers and sisters, I am now rejoicing in my sufferings for your sake,",,"Now I rejoice in my sufferings for your sake, and in my flesh I complete what is lacking in Christ's afflictions for the sake of his body, that is, the church,",Reading text unavailable for Colossians 1:24 – 2.3.,text_unavailable
standard,Ordinary Time/23/Monday/I,443,first_reading,Heb 5:7-9,"IN the days when Christ Jesus was in the flesh, he offered prayers and supplications with loud cries and tears",Brethren:,"In the days of his flesh, Jesus  offered up prayers and supplications, with loud cries and tears, to him who was able to save him from death, and he was heard for his godly fear.","7. IN the days when Christ Jesus was in the flesh, he offered prayers and supplications with loud cries and tears",verse_number_in_rendered
standard,Ordinary Time/23/Tuesday/I,438,first_reading,Colossians 2:6-15,"As you have received Christ Jesus the Lord,",,"As therefore you received Christ Jesus the Lord, so live in him,","6. As you have received Christ Jesus the Lord,",verse_number_in_rendered
standard,Ordinary Time/23/Tuesday/I,438,gospel,Luke 6:12-19,Jesus went out to the mountain to pray;,"At that time,",In these days he went out to the mountain to pray; and all night he continued in prayer to God.,12. Jesus went out to the mountain to pray;,verse_number_in_rendered
standard,Ordinary Time/23/Tuesday/II,438,gospel,Luke 6:12-19,Jesus went out to the mountain to pray;,"At that time,",In these days he went out to the mountain to pray; and all night he continued in prayer to God.,12. Jesus went out to the mountain to pray;,verse_number_in_rendered
standard,Ordinary Time/23/Wednesday/I,439,gospel,Luke 6:20-26,Jesus looked up at his disciples and said:,"At that time,","And he lifted up his eyes on his disciples, and said: ""Blessed are you poor, for yours is the kingdom of God.",20. Jesus looked up at his disciples and said:,verse_number_in_rendered
standard,Ordinary Time/23/Wednesday/II,439,gospel,Luke 6:20-26,Jesus looked up at his disciples and said:,"At that time,","And he lifted up his eyes on his disciples, and said: ""Blessed are you poor, for yours is the kingdom of God.",20. Jesus looked up at his disciples and said:,verse_number_in_rendered
standard,Ordinary Time/23/Thursday/I,440,first_reading,Colossians 3:12-17,"As God’s chosen ones, holy and beloved,",,"Put on then, as God's chosen ones, holy and beloved, compassion, kindness, lowliness, meekness, and patience,","12. As God’s chosen ones, holy and beloved,",verse_number_in_rendered
standard,Ordinary Time/23/Friday/II,441,first_reading,"1 Corinthians 9:16-19, 22b-27","From Paul, an apostle of Christ Jesus",,"For if I preach the gospel, that gives me no ground for boasting. For necessity is laid upon me. Woe to me if I do not preach the gospel!","16. From Paul, an apostle of Christ Jesus",verse_number_in_rendered
standard,Ordinary Time/23/Saturday/I,442,first_reading,1 Timothy 1:15-17,"The saying is sure and worthy of full acceptance,",,"The saying is sure and worthy of full acceptance, that Christ Jesus came into the world to save sinners. And I am the foremost of sinners;","15. The saying is sure and worthy of full acceptance,",verse_number_in_rendered
standard,Ordinary Time/23/Saturday/II,442,first_reading,1 Corinthians 10:14-22a,"The saying is sure and worthy of full acceptance,",,"Therefore, my beloved, shun the worship of idols.","14. The saying is sure and worthy of full acceptance,",verse_number_in_rendered
standard,Ordinary Time/24/Sunday/A,,first_reading,"Isa 45:1, 4-6",,Thus says the LORD:,"Thus says the LORD to his anointed, to Cyrus, whose right hand I have grasped, to subdue nations before him and ungird the loins of kings, to open doors before him that gates may not be closed:","1. Thus says the LORD to his anointed, to Cyrus, whose right hand I have grasped, to subdue nations before him and ungird the loins of kings, to open doors before him that gates may not be closed:",raw_verse_conjunction:thus
standard,Ordinary Time/24/Sunday/B,,first_reading,Isa 53:10-11,,Thus says the LORD:,"Yet it was the will of the LORD to bruise him; he has put him to grief;  when he makes himself an offering for sin, he shall see his offspring, he shall prolong his days; the will of the LORD shall prosper in his hand;","Thus says the LORD: Yet it was the will of the LORD to bruise him; he has put him to grief;  when he makes himself an offering for sin, he shall see his offspring, he shall prolong his days; the will of the LORD shall prosper in his hand;",conjunction_after_incipit:yet
standard,Ordinary Time/24/Monday/II,443,first_reading,"1 Corinthians 11:17-26, 33","First of all I urge that supplications, prayers,",,"But in the following instructions I do not commend you, because when you come together it is not for the better but for the worse.","17. First of all I urge that supplications, prayers,",verse_number_in_rendered
standard,Ordinary Time/24/Tuesday/II,444,first_reading,"1 Corinthians 12:12-14, 27-31a",The saying is sure:,,"For just as the body is one and has many members, and all the members of the body, though many, are one body, so it is with Christ.",12. The saying is sure:,verse_number_in_rendered
standard,Ordinary Time/24/Wednesday/II,445,first_reading,1 Corinthians 12:31 – 13.13,Strive for the greater gifts.,,But earnestly desire the higher gifts.,Reading text unavailable for 1 Corinthians 12:31 – 13.13.,text_unavailable
standard,Ordinary Time/24/Thursday/I,446,gospel,Luke 7:36-50,"One of the Pharisees asked Jesus to eat with him,","At that time,","One of the Pharisees asked him to eat with him, and he went into the Pharisee's house, and took his place at table.","36. One of the Pharisees asked Jesus to eat with him,",verse_number_in_rendered
standard,Ordinary Time/24/Thursday/II,446,gospel,Luke 7:36-50,"One of the Pharisees asked Jesus to eat with him,","At that time,","One of the Pharisees asked him to eat with him, and he went into the Pharisee's house, and took his place at table.","36. One of the Pharisees asked Jesus to eat with him,",verse_number_in_rendered
standard,Ordinary Time/24/Saturday/I,448,first_reading,1 Timothy 6:13-16,"In the presence of God, who gives life to all things,",,"In the presence of God who gives life to all things, and of Christ Jesus who in his testimony before Pontius Pilate made the good confession,","13. In the presence of God, who gives life to all things,",verse_number_in_rendered
standard,Ordinary Time/24/Saturday/I,448,gospel,Luke 8:4-15,When a great crowd gathered,"At that time,","And when a great crowd came together and people from town after town came to him, he said in a parable:",4. When a great crowd gathered,verse_number_in_rendered
standard,Ordinary Time/24/Saturday/II,448,first_reading,"1 Corinthians 15:35-37, 42-50","In the presence of God, who gives life to all things,",,"But some one will ask, ""How are the dead raised? With what kind of body do they come?""","35. In the presence of God, who gives life to all things,",verse_number_in_rendered
standard,Ordinary Time/24/Saturday/II,448,gospel,Luke 8:4-15,When a great crowd gathered,"At that time,","And when a great crowd came together and people from town after town came to him, he said in a parable:",4. When a great crowd gathered,verse_number_in_rendered
standard,Ordinary Time/25/Sunday/B,,first_reading,Jer 31:7-9,,Thus says the LORD:,"For thus says the LORD: ""Sing aloud with gladness for Jacob, and raise shouts for the chief of the nations; proclaim, give praise, and  say, 'The LORD has saved his people, the remnant of Israel.'","7. For thus says the LORD: ""Sing aloud with gladness for Jacob, and raise shouts for the chief of the nations; proclaim, give praise, and  say, 'The LORD has saved his people, the remnant of Israel.'",raw_verse_conjunction:for; verse_number_in_rendered
standard,Ordinary Time/25/Sunday/B,,gospel,Mark 10:46-52,"AS Jesus was leaving Jericho with his disciples and a sizable crowd,","At that time,","And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.","46. AS Jesus was leaving Jericho with his disciples and a sizable crowd,",verse_number_in_rendered
standard,Ordinary Time/25/Sunday/C,,gospel,Luke 18:9-14,JESUS addressed this parable,"At that time,",He also told this parable to some who trusted in themselves that they were righteous and despised others:,9. JESUS addressed this parable,verse_number_in_rendered
standard,Ordinary Time/25/Monday/I,455,first_reading,"Dan 7:9-10, 13-14","As I, Daniel, watched in my vision,",Thus says the LORD:,"As I looked, thrones were placed and one that was ancient of days took his seat; his raiment was white as snow, and the hair of his head like pure wool; his throne was fiery flames, its wheels were burning fire.","9. As I, Daniel, watched in my vision,",verse_number_in_rendered
standard,Ordinary Time/25/Monday/II,455,first_reading,1 Cor 5:1-8,"It is actually reported that there is sexual immorality among you,",Brethren:,"It is actually reported that there is immorality among you, and of a kind that is not found even among pagans; for a man is living with his father's wife.","1. It is actually reported that there is sexual immorality among you,",raw_verse_pronoun:it
standard,Ordinary Time/25/Tuesday/I,450,gospel,Luke 8:19-21,"Jesus' mother and his brothers came to him,","At that time,","Then his mother and his brethren came to him, but they could not reach him for the crowd.","19. Jesus' mother and his brothers came to him,",verse_number_in_rendered
standard,Ordinary Time/25/Tuesday/II,450,gospel,Luke 8:19-21,"Jesus' mother and his brothers came to him,","At that time,","Then his mother and his brethren came to him, but they could not reach him for the crowd.","19. Jesus' mother and his brothers came to him,",verse_number_in_rendered
standard,Ordinary Time/25/Wednesday/II,451,first_reading,Proverbs 30:5-9,"When I, Ezra,",,he is a shield to those who take refuge in him.,"5. When I, Ezra,",verse_number_in_rendered
standard,Ordinary Time/25/Thursday/I,452,gospel,Luke 9:7-9,"Herod the ruler heard about all that Jesus had done,","At that time,","Now Herod the tetrarch heard of all that was done, and he was perplexed, because it was said by some that John had been raised from the dead,","7. Herod the ruler heard about all that Jesus had done,",verse_number_in_rendered
standard,Ordinary Time/25/Thursday/II,452,first_reading,Ecclesiastes 1:2-11,"In the second year of King Darius,",,"Vanity of vanities, says the Preacher, vanity of vanities! All is vanity.","2. In the second year of King Darius,",verse_number_in_rendered
standard,Ordinary Time/25/Thursday/II,452,gospel,Luke 9:7-9,"Herod the ruler heard about all that Jesus had done,","At that time,","Now Herod the tetrarch heard of all that was done, and he was perplexed, because it was said by some that John had been raised from the dead,","7. Herod the ruler heard about all that Jesus had done,",verse_number_in_rendered
standard,Ordinary Time/25/Friday/I,453,gospel,Luke 9:18-22,"Once when Jesus was praying alone, with only the disciples near him,","At that time,","Now it happened that as he was praying alone the disciples were with him; and he asked them, ""Who do the people say that I am?""","18. Once when Jesus was praying alone, with only the disciples near him,",verse_number_in_rendered
standard,Ordinary Time/25/Friday/II,453,gospel,Luke 9:18-22,"Once when Jesus was praying alone, with only the disciples near him,","At that time,","Now it happened that as he was praying alone the disciples were with him; and he asked them, ""Who do the people say that I am?""","18. Once when Jesus was praying alone, with only the disciples near him,",verse_number_in_rendered
standard,Ordinary Time/25/Saturday/II,454,first_reading,Ecclesiastes 11:9 – 12.8,"Rejoice, young man, while you are young,",,"Rejoice, O young man, in your youth, and let your heart cheer you in the days of your youth; walk in the ways of your heart and the sight of your eyes. But know that for all these things God will bring you into judgment.",Reading text unavailable for Ecclesiastes 11:9 – 12.8.,text_unavailable
standard,Ordinary Time/25/Saturday/II,454,gospel,Luke 9:43b-45,"While everyone was amazed at all that Jesus was doing,","At that time,",And all were astonished at the majesty of God.,"43. While everyone was amazed at all that Jesus was doing,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/26/Sunday/A,,first_reading,"Ez 34:11-12, 15-17",,,"""For thus says the Lord GOD: Behold, I, I myself will search for my sheep, and will seek them out.","11. ""For thus says the Lord GOD: Behold, I, I myself will search for my sheep, and will seek them out.",verse_number_in_rendered
standard,Ordinary Time/26/Sunday/B,,first_reading,Dn 7:13-14,,,[BOOK_NOT_FOUND: Dn],Reading text unavailable for Dn 7:13-14.,text_unavailable
standard,Ordinary Time/26/Tuesday/I,456,gospel,Luke 9:51-56,"When the days drew near for Jesus to be taken up,","At that time,","When the days drew near for him to be received up, he set his face to go to Jerusalem.","51. When the days drew near for Jesus to be taken up,",verse_number_in_rendered
standard,Ordinary Time/26/Tuesday/II,456,first_reading,"Job 3:1-3, 11-17, 20-23",Job answered: 20. Thus says the Lord of hosts:,Job answered:,After this Job opened his mouth and cursed the day of his birth.,Job answered: Thus says the Lord of hosts:,conjunction_after_incipit:thus
standard,Ordinary Time/26/Tuesday/II,456,gospel,Luke 9:51-56,"When the days drew near for Jesus to be taken up,","At that time,","When the days drew near for him to be received up, he set his face to go to Jerusalem.","51. When the days drew near for Jesus to be taken up,",verse_number_in_rendered
standard,Ordinary Time/26/Wednesday/I,457,gospel,Luke 9:57-62,"As Jesus and his disciples were going along the road, someone said to him,","At that time,","As they were going along the road, a man said to him, ""I will follow you wherever you go.""","57. As Jesus and his disciples were going along the road, someone said to him,",verse_number_in_rendered
standard,Ordinary Time/26/Wednesday/II,457,gospel,Luke 9:57-62,"As Jesus and his disciples were going along the road, someone said to him,","At that time,","As they were going along the road, a man said to him, ""I will follow you wherever you go.""","57. As Jesus and his disciples were going along the road, someone said to him,",verse_number_in_rendered
standard,Ordinary Time/26/Friday/I,459,first_reading,Bar 1:15-22,"The Lord our God is in the right,",Thus says the LORD:,"""And you shall say: 'Righteousness belongs to the Lord our God, but confusion of face, as at this day, to us, to the men of Judah, to the inhabitants of Jerusalem,","15. The Lord our God is in the right,",verse_number_in_rendered
standard,Ordinary Time/26/Friday/II,459,first_reading,Job 38:12-21; 40.3-5,"From the heart of the tempest the Lord answered Job, saying this: ""Have you commanded the morning since your days began,",Job answered:,"""Have you commanded the morning since your days began, and caused the dawn to know its place,","12. From the heart of the tempest the Lord answered Job, saying this: ""Have you commanded the morning since your days began,",verse_number_in_rendered
standard,Ordinary Time/26/Saturday/I,460,first_reading,"Bar 4:5-12, 27-29","Take courage, my people,",Thus says the LORD:,"Take courage, my people, O memorial of Israel!","5. Take courage, my people,",verse_number_in_rendered
standard,Ordinary Time/26/Saturday/I,460,gospel,Luke 10:17-24,"The seventy disciples returned with joy, saying,","At that time,","The seventy  returned with joy, saying, ""Lord, even the demons are subject to us in your name!""","17. The seventy disciples returned with joy, saying,",verse_number_in_rendered
standard,Ordinary Time/26/Saturday/II,460,gospel,Luke 10:17-24,"The seventy disciples returned with joy, saying,","At that time,","The seventy  returned with joy, saying, ""Lord, even the demons are subject to us in your name!""","17. The seventy disciples returned with joy, saying,",verse_number_in_rendered
standard,Ordinary Time/27/Monday/II,461,gospel,Luke 10:25-37,A lawyer stood up to test Jesus.,"At that time,","And behold, a lawyer stood up to put him to the test, saying, ""Teacher, what shall I do to inherit eternal life?""",25. A lawyer stood up to test Jesus.,verse_number_in_rendered
standard,Ordinary Time/27/Thursday/I,464,first_reading,Mal 3:13 – 4.2,"You have spoken harsh words against me, says the Lord.",Thus says the LORD:,"""Your words have been stout against me, says the LORD. Yet you say, 'How have we spoken against thee?'",Reading text unavailable for Mal 3:13 – 4.2.,text_unavailable
standard,Ordinary Time/27/Friday/II,465,first_reading,Galatians 3:6-14,The word of the Lord that came to Joel:,,"Thus Abraham ""believed God, and it was reckoned to him as righteousness.""",6. The word of the Lord that came to Joel:,verse_number_in_rendered
standard,Ordinary Time/27/Saturday/II,466,first_reading,Galatians 3:22-29,"Let the nations rouse themselves,",,"But the scripture consigned all things to sin, that what was promised to faith in Jesus Christ might be given to those who believe.","22. Let the nations rouse themselves,",verse_number_in_rendered
standard,Ordinary Time/28/Sunday/A,,gospel,Matt 22:1-14,,"At that time,","And again Jesus spoke to them in parables, saying,","At that time: Again Jesus spoke to them in parables, saying,",conjunction_after_incipit:again
standard,Ordinary Time/28/Sunday/C,,first_reading,2 Kgs 5:14-17,"NAAMAN went down and plunged into the Jordan seven times at the word of Elisha, the man of God.","In those days,","So he went down and dipped himself seven times in the Jordan, according to the word of the man of God; and his flesh was restored like the flesh of a little child, and he was clean.","14. NAAMAN went down and plunged into the Jordan seven times at the word of Elisha, the man of God.",verse_number_in_rendered
standard,Ordinary Time/28/Monday/I,467,gospel,Luke 11:29-32,"When the crowds were increasing, Jesus began to say,","At that time,","When the crowds were increasing, he began to say, ""This generation is an evil generation; it seeks a sign, but no sign shall be given to it except the sign of Jonah.","29. When the crowds were increasing, Jesus began to say,",verse_number_in_rendered
standard,Ordinary Time/28/Monday/II,467,first_reading,"Galatians 4:22-24, 26-27, 31 – 5.1","From Paul, a servant of Jesus Christ,",,"For it is written that Abraham had two sons, one by a slave and one by a free woman.","22. From Paul, a servant of Jesus Christ,",verse_number_in_rendered
standard,Ordinary Time/28/Monday/II,467,gospel,Luke 11:29-32,"When the crowds were increasing, Jesus began to say,","At that time,","When the crowds were increasing, he began to say, ""This generation is an evil generation; it seeks a sign, but no sign shall be given to it except the sign of Jonah.","29. When the crowds were increasing, Jesus began to say,",verse_number_in_rendered
standard,Ordinary Time/28/Tuesday/I,468,first_reading,Rom 1:16-25,I am not ashamed of the gospel;,Brethren:,"For I am not ashamed of the gospel: it is the power of God for salvation to every one who has faith, to the Jew first and also to the Greek.",16. I am not ashamed of the gospel;,verse_number_in_rendered
standard,Ordinary Time/28/Tuesday/I,468,gospel,Luke 11:37-41,"While Jesus was speaking to the crowds,","At that time,","While he was speaking, a Pharisee asked him to dine with him; so he went in and sat at table.","37. While Jesus was speaking to the crowds,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/28/Tuesday/II,468,gospel,Luke 11:37-41,"While Jesus was speaking to the crowds,","At that time,","While he was speaking, a Pharisee asked him to dine with him; so he went in and sat at table.","37. While Jesus was speaking to the crowds,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/28/Wednesday/II,469,first_reading,Galatians 5:18-25,"You have no excuse, whoever you are,",,But if you are led by the Spirit you are not under the law.,"18. You have no excuse, whoever you are,",verse_number_in_rendered
standard,Ordinary Time/28/Friday/II,471,first_reading,Ephesians 1:11-14,"What are we to say was gained by Abraham,",,"In him, according to the purpose of him who accomplishes all things according to the counsel of his will,","11. What are we to say was gained by Abraham,",verse_number_in_rendered
standard,Ordinary Time/28/Saturday/I,472,first_reading,"Rom 4:13, 16-18",The promise that he would inherit the world,Brethren:,"The promise to Abraham and his descendants, that they should inherit the world, did not come through the law but through the righteousness of faith.",13. The promise that he would inherit the world,verse_number_in_rendered
standard,Ordinary Time/28/Saturday/II,472,first_reading,Ephesians 1:15-23,The promise that he would inherit the world,,"For this reason, because I have heard of your faith in the Lord Jesus and your love  toward all the saints,",15. The promise that he would inherit the world,verse_number_in_rendered
standard,Ordinary Time/29/Sunday/A,,first_reading,"Isa 45:1, 4-6",,Thus says the LORD:,"Thus says the LORD to his anointed, to Cyrus, whose right hand I have grasped, to subdue nations before him and ungird the loins of kings, to open doors before him that gates may not be closed:","1. Thus says the LORD to his anointed, to Cyrus, whose right hand I have grasped, to subdue nations before him and ungird the loins of kings, to open doors before him that gates may not be closed:",raw_verse_conjunction:thus
standard,Ordinary Time/29/Sunday/B,,first_reading,Isa 53:10-11,,Thus says the LORD:,"Yet it was the will of the LORD to bruise him; he has put him to grief;  when he makes himself an offering for sin, he shall see his offspring, he shall prolong his days; the will of the LORD shall prosper in his hand;","Thus says the LORD: Yet it was the will of the LORD to bruise him; he has put him to grief;  when he makes himself an offering for sin, he shall see his offspring, he shall prolong his days; the will of the LORD shall prosper in his hand;",conjunction_after_incipit:yet
standard,Ordinary Time/29/Tuesday/I,474,first_reading,"Rom 5:12, 15b, 17-21","Just as sin came into the world through one man,",Brethren:,"Therefore as sin came into the world through one man and death through sin, and so death spread to all men because all men sinned--","12. Just as sin came into the world through one man,",verse_number_in_rendered
standard,Ordinary Time/29/Tuesday/II,474,first_reading,Ephesians 2:12-22,"Just as sin came into the world through one man,",,"remember that you were at that time separated from Christ, alienated from the commonwealth of Israel, and strangers to the covenants of promise, having no hope and without God in the world.","12. Just as sin came into the world through one man,",verse_number_in_rendered
standard,Ordinary Time/29/Wednesday/I,475,first_reading,Rom 6:12-18,"Do not let sin exercise dominion in your mortal bodies,",Brethren:,"Let not sin therefore reign in your mortal bodies, to make you obey their passions.","12. Do not let sin exercise dominion in your mortal bodies,",verse_number_in_rendered
standard,Ordinary Time/29/Thursday/II,476,first_reading,Ephesians 3:13-21,I am speaking in human terms because of your natural limitations.,,"So I ask you not to  lose heart over what I am suffering for you, which is your glory.",13. I am speaking in human terms because of your natural limitations.,verse_number_in_rendered
standard,Ordinary Time/29/Friday/I,477,first_reading,Rom 7:18-25a,"I know that nothing good dwells within me,",Brethren:,"For I know that nothing good dwells within me, that is, in my flesh. I can will what is right, but I cannot do it.","18. I know that nothing good dwells within me,",verse_number_in_rendered
standard,Ordinary Time/29/Saturday/II,478,first_reading,Gal 3:22-29,"The scripture has imprisoned all things under the power of sin,",Brethren:,"But the scripture consigned all things to sin, that what was promised to faith in Jesus Christ might be given to those who believe.","22. The scripture has imprisoned all things under the power of sin,",verse_number_in_rendered
standard,Ordinary Time/30/Sunday/B,,first_reading,Jer 31:7-9,,Thus says the LORD:,"For thus says the LORD: ""Sing aloud with gladness for Jacob, and raise shouts for the chief of the nations; proclaim, give praise, and  say, 'The LORD has saved his people, the remnant of Israel.'","7. For thus says the LORD: ""Sing aloud with gladness for Jacob, and raise shouts for the chief of the nations; proclaim, give praise, and  say, 'The LORD has saved his people, the remnant of Israel.'",raw_verse_conjunction:for; verse_number_in_rendered
standard,Ordinary Time/30/Sunday/B,,gospel,Mark 10:46-52,"AS Jesus was leaving Jericho with his disciples and a sizable crowd,","At that time,","And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.","46. AS Jesus was leaving Jericho with his disciples and a sizable crowd,",verse_number_in_rendered
standard,Ordinary Time/30/Sunday/C,,gospel,Luke 18:9-14,JESUS addressed this parable,"At that time,",He also told this parable to some who trusted in themselves that they were righteous and despised others:,9. JESUS addressed this parable,verse_number_in_rendered
standard,Ordinary Time/30/Monday/I,479,first_reading,Rom 8:11-17,"If the Spirit of God who raised Jesus from the dead dwells in you,",Brethren:,"If the Spirit of him who raised Jesus from the dead dwells in you, he who raised Christ Jesus from the dead will give life to your mortal bodies also through his Spirit which dwells in you.","11. If the Spirit of God who raised Jesus from the dead dwells in you,",verse_number_in_rendered
standard,Ordinary Time/30/Monday/I,479,gospel,Luke 13:10-17,"Jesus was teaching in one of the synagogues on the sabbath,","At that time,",Now he was teaching in one of the synagogues on the sabbath.,"10. Jesus was teaching in one of the synagogues on the sabbath,",verse_number_in_rendered
standard,Ordinary Time/30/Monday/II,479,first_reading,Ephesians 4:32 – 5.8,"My brothers and sisters, be kind to one another, tenderhearted,",,"and be kind to one another, tenderhearted, forgiving one another, as God in Christ forgave you.",Reading text unavailable for Ephesians 4:32 – 5.8.,text_unavailable
standard,Ordinary Time/30/Monday/II,479,gospel,Luke 13:10-17,"Jesus was teaching in one of the synagogues on the sabbath,","At that time,",Now he was teaching in one of the synagogues on the sabbath.,"10. Jesus was teaching in one of the synagogues on the sabbath,",verse_number_in_rendered
standard,Ordinary Time/30/Tuesday/I,480,first_reading,Rom 8:18-25,I consider that the sufferings of this present time,Brethren:,I consider that the sufferings of this present time are not worth comparing with the glory that is to be revealed to us.,18. I consider that the sufferings of this present time,verse_number_in_rendered
standard,Ordinary Time/30/Tuesday/II,480,first_reading,Ephesians 5:21-33,I consider that the sufferings of this present time,,Be subject to one another out of reverence for Christ.,21. I consider that the sufferings of this present time,verse_number_in_rendered
standard,Ordinary Time/30/Wednesday/I,481,first_reading,Rom 8:26-30,The Spirit helps us in our weakness;,Brethren:,"Likewise the Spirit helps us in our weakness; for we do not know how to pray as we ought, but the Spirit himself intercedes for us with sighs too deep for words.",26. The Spirit helps us in our weakness;,verse_number_in_rendered
standard,Ordinary Time/30/Wednesday/I,481,gospel,Luke 13:22-30,"Jesus went through one town and village after another,","At that time,","He went on his way through towns and villages, teaching, and journeying toward Jerusalem.","22. Jesus went through one town and village after another,",verse_number_in_rendered
standard,Ordinary Time/30/Wednesday/II,481,gospel,Luke 13:22-30,"Jesus went through one town and village after another,","At that time,","He went on his way through towns and villages, teaching, and journeying toward Jerusalem.","22. Jesus went through one town and village after another,",verse_number_in_rendered
standard,Ordinary Time/30/Thursday/I,482,first_reading,Rom 8:31b-39,"If God is for us, who is against us?",Brethren:,"What then shall we say to this? If God is for us, who is against us?","31. If God is for us, who is against us?",verse_number_in_rendered
standard,Ordinary Time/30/Thursday/II,482,first_reading,Ephesians 6:10-20,"If God is for us, who is against us?",,"Finally, be strong in the Lord and in the strength of his might.","10. If God is for us, who is against us?",verse_number_in_rendered
standard,Ordinary Time/30/Saturday/II,484,first_reading,Eph 4:7-16,Each of us was given grace according to the measure of Christ's gift.,Brethren:,But grace was given to each of us according to the measure of Christ's gift.,7. Each of us was given grace according to the measure of Christ's gift.,verse_number_in_rendered
standard,Ordinary Time/31/Sunday/B,,first_reading,Deut 6:2-6,"MOSES spoke to the people, saying: ""Fear the LORD, your God,",Moses said to the people:,"that you may fear the LORD your God, you and your son and your son's son, by keeping all his statutes and his commandments, which I command you, all the days of your life; and that your days may be prolonged.","2. MOSES spoke to the people, saying: ""Fear the LORD, your God,",verse_number_in_rendered
standard,Ordinary Time/31/Sunday/C,,gospel,Luke 19:1-10,,"At that time,",He entered Jericho and was passing through.,1. He entered Jericho and was passing through.,raw_verse_pronoun:he
standard,Ordinary Time/31/Tuesday/I,486,first_reading,Rom 12:5-16a,"We, who are many, are one body in Christ,",Brethren:,"so we, though many, are one body in Christ, and individually members one of another.","5. We, who are many, are one body in Christ,",raw_verse_pronoun:we; verse_number_in_rendered
standard,Ordinary Time/31/Tuesday/II,486,first_reading,Phil 2:5-11,"Let the same mind be in you that was in Christ Jesus,",Brethren:,"Have this mind among yourselves, which is yours in Christ Jesus,","5. Let the same mind be in you that was in Christ Jesus,",verse_number_in_rendered
standard,Ordinary Time/31/Wednesday/II,487,first_reading,Phil 2:12-18,"My beloved,",Brethren:,"Therefore, my beloved, as you have always obeyed, so now, not only as in my presence but much more in my absence, work out your own salvation with fear and trembling;","12. My beloved,",verse_number_in_rendered
standard,Ordinary Time/31/Thursday/I,488,first_reading,Rom 14:7-12,"My brothers and sisters, we do not live to ourselves,",Brethren:,"None of us lives to himself, and none of us dies to himself.","7. My brothers and sisters, we do not live to ourselves,",verse_number_in_rendered
standard,Ordinary Time/31/Thursday/II,488,first_reading,Phil 3:3-8a,"My brothers and sisters, It is we who are the circumcision,",Brethren:,"For we are the true circumcision, who worship God in spirit,  and glory in Christ Jesus, and put no confidence in the flesh.","3. My brothers and sisters, It is we who are the circumcision,",verse_number_in_rendered
