row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
88,Christmas,Octave,Saturday,I/II,,302,first_reading,: 740(9); responsorial psalm: 739(9); gospel: 742(23).,[PARSE_ERROR: : 740(9); responsorial psalm: 739(9); gospel: 742(23).],On the day of the dedication of the Temple,extraction_failed
88,Christmas,Octave,Saturday,I/II,,302,gospel,Matt 10.7-13,"And preach as you go, saying, 'The kingdom of heaven is at hand.'",Jesus sent the twelve out with the following instructions,starts_with_conjunction:and
89,Christmas,Octave,Saturday,I/II,,302,first_reading,: 740(9); responsorial psalm: 739(9); gospel: 742(23).,[PARSE_ERROR: : 740(9); responsorial psalm: 739(9); gospel: 742(23).],On the day of the dedication of the Temple,extraction_failed
89,Christmas,Octave,Saturday,I/II,,302,gospel,Matt 10.7-13,"And preach as you go, saying, 'The kingdom of heaven is at hand.'",Jesus sent the twelve out with the following instructions,starts_with_conjunction:and
90,Christmas,Octave,Saturday,I/II,,302,first_reading,: 740(9); responsorial psalm: 739(9); gospel: 742(23).,[PARSE_ERROR: : 740(9); responsorial psalm: 739(9); gospel: 742(23).],On the day of the dedication of the Temple,extraction_failed
90,Christmas,Octave,Saturday,I/II,,302,gospel,Matt 10.7-13,"And preach as you go, saying, 'The kingdom of heaven is at hand.'",Jesus sent the twelve out with the following instructions,starts_with_conjunction:and
91,Christmas,Christmas,Christmas Vigil,,ABC,,first_reading,Isa 62:1-5,"For Zion's sake I will not keep silent, and for Jerusalem's sake I will not rest, until her vindication goes forth as brightness, and her salvation as a burning torch.",FOR Zion's sake I will not be silent,starts_with_conjunction:for
91,Christmas,Christmas,Christmas Vigil,,ABC,,gospel,Matt 1:1-25 or Matt 1:18-25,[PARSE_ERROR: Matt 1:1-25 or Matt 1:18-25],THE book of the genealogy of Jesus Christ,extraction_failed
92,Christmas,Christmas,Christmas Midnight,,ABC,,first_reading,Isa 9:1-6,[VERSE_NOT_FOUND: Isa 9:1],THE people who walked in darkness,extraction_failed
92,Christmas,Christmas,Christmas Midnight,,ABC,,gospel,Luke 2:1-14,In those days a decree went out from Caesar Augustus that all the world should be enrolled.,IN those days a decree went out from Caesar Augustus,
93,Christmas,Christmas,Christmas Dawn,,ABC,,first_reading,Isa 62:11-12,"Behold, the LORD has proclaimed to the end of the earth: Say to the daughter of Zion, ""Behold, your salvation comes; behold, his reward is with him, and his recompense before him.""","SEE, the LORD proclaims",
93,Christmas,Christmas,Christmas Dawn,,ABC,,gospel,Luke 2:15-20,"When the angels went away from them into heaven, the shepherds said to one another, ""Let us go over to Bethlehem and see this thing that has happened, which the Lord has made known to us.""",WHEN the angels went away from them to heaven,starts_with_conjunction:when
94,Christmas,Christmas,Christmas Day,,ABC,,first_reading,Isa 52:7-10,"How beautiful upon the mountains are the feet of him who brings good tidings, who publishes peace, who brings good tidings of good, who publishes salvation, who says to Zion, ""Your God reigns.""",HOW beautiful upon the mountains,
94,Christmas,Christmas,Christmas Day,,ABC,,gospel,"John 1:1-18 or 1:1-5, 9-14",The true light that enlightens every man was coming into the world.,IN the beginning was the Word and the Word was with God,
95,Ordinary Time,1,Monday,I,,305,first_reading,Hebrews 1.1-6,"In many and various ways God spoke of old to our fathers by the prophets,",Long ago God spoke to our ancestors,
95,Ordinary Time,1,Monday,I,,305,gospel,Mark 1.14-20,"Now after John was arrested, Jesus came into Galilee, preaching the gospel of God,",Now after John was arrested,starts_with_conjunction:now
96,Ordinary Time,1,Monday,I,,305,first_reading,Hebrews 1.1-6,"In many and various ways God spoke of old to our fathers by the prophets,",Long ago God spoke to our ancestors,
96,Ordinary Time,1,Monday,I,,305,gospel,Mark 1.14-20,"Now after John was arrested, Jesus came into Galilee, preaching the gospel of God,",Now after John was arrested,starts_with_conjunction:now
104,Ordinary Time,1,Tuesday,I,,306,first_reading,Hebrews 2.5-12,"For it was not to angels that God subjected the world to come, of which we are speaking.",God did not subject the coming world,starts_with_conjunction:for
104,Ordinary Time,1,Tuesday,I,,306,gospel,Mark 1.21-28,And they went into Caperna-um; and immediately on the sabbath he entered the synagogue and taught.,Jesus and the disciples went to Capernaum,starts_with_conjunction:and
109,Ordinary Time,1,Wednesday,I,,307,first_reading,Hebrews 2.14-18,"Since therefore the children share in flesh and blood, he himself likewise partook of the same nature, that through death he might destroy him who has the power of death, that is, the devil,",Since the children share flesh and blood,starts_with_conjunction:since
109,Ordinary Time,1,Wednesday,I,,307,gospel,Mark 1.29-39,"And immediately he  left the synagogue, and entered the house of Simon and Andrew, with James and John.",As soon as Jesus and the disciples left the synagogue,starts_with_conjunction:and
110,Ordinary Time,1,Wednesday,I,,307,first_reading,Hebrews 2.14-18,"Since therefore the children share in flesh and blood, he himself likewise partook of the same nature, that through death he might destroy him who has the power of death, that is, the devil,",Since the children share flesh and blood,starts_with_conjunction:since
110,Ordinary Time,1,Wednesday,I,,307,gospel,Mark 1.29-39,"And immediately he  left the synagogue, and entered the house of Simon and Andrew, with James and John.",As soon as Jesus and the disciples left the synagogue,starts_with_conjunction:and
115,Ordinary Time,1,Thursday,I,,308,first_reading,Hebrews 3.7-14,"Therefore, as the Holy Spirit says, ""Today, when you hear his voice,","The Holy Spirit says: ""Today, if you hear his voice",starts_with_conjunction:therefore
115,Ordinary Time,1,Thursday,I,,308,gospel,Mark 1.40-45,"And a leper came to him beseeching him, and kneeling said to him, ""If you will, you can make me clean.""",A man with leprosy came to Jesus begging him,starts_with_conjunction:and
116,Ordinary Time,1,Thursday,I,,308,first_reading,Hebrews 3.7-14,"Therefore, as the Holy Spirit says, ""Today, when you hear his voice,","The Holy Spirit says: ""Today, if you hear his voice",starts_with_conjunction:therefore
116,Ordinary Time,1,Thursday,I,,308,gospel,Mark 1.40-45,"And a leper came to him beseeching him, and kneeling said to him, ""If you will, you can make me clean.""",A man with leprosy came to Jesus begging him,starts_with_conjunction:and
121,Ordinary Time,1,Friday,I,,309,first_reading,"Hebrews 4.1-5, 11","Therefore, while the promise of entering his rest remains, let us fear lest any of you be judged to have failed to reach it.",Beloved While the promise of entering God's rest is still open,starts_with_conjunction:therefore
121,Ordinary Time,1,Friday,I,,309,gospel,Mark 2.1-12,"And when he returned to Caperna-um after some days, it was reported that he was at home.",When Jesus returned to Capernaum after some days,starts_with_conjunction:and
122,Ordinary Time,1,Friday,I,,309,first_reading,"Hebrews 4.1-5, 11","Therefore, while the promise of entering his rest remains, let us fear lest any of you be judged to have failed to reach it.",Beloved While the promise of entering God's rest is still open,starts_with_conjunction:therefore
122,Ordinary Time,1,Friday,I,,309,gospel,Mark 2.1-12,"And when he returned to Caperna-um after some days, it was reported that he was at home.",When Jesus returned to Capernaum after some days,starts_with_conjunction:and
133,Ordinary Time,2,Sunday,,A,,first_reading,"Isa 49:3, 5-6","And he said to me, ""You are my servant, Israel, in whom I will be glorified.""",THE LORD said to me: You are my servant,starts_with_conjunction:and
133,Ordinary Time,2,Sunday,,A,,gospel,John 1:29-34,"The next day he saw Jesus coming toward him, and said, ""Behold, the Lamb of God, who takes away the sin of the world!",JOHN the Baptist saw Jesus coming toward him and said,
134,Ordinary Time,2,Sunday,,B,,first_reading,"1 Sam 3:3b-10, 19","the lamp of God had not yet gone out, and Samuel was lying down within the temple of the LORD, where the ark of God was.",SAMUEL was sleeping in the temple of the LORD,starts_lowercase
134,Ordinary Time,2,Sunday,,B,,gospel,John 1:35-42,The next day again John was standing with two of his disciples;,JOHN was standing with two of his disciples,
135,Ordinary Time,2,Sunday,,C,,first_reading,Isa 62:1-5,"For Zion's sake I will not keep silent, and for Jerusalem's sake I will not rest, until her vindication goes forth as brightness, and her salvation as a burning torch.",FOR Zion's sake I will not be silent,starts_with_conjunction:for
135,Ordinary Time,2,Sunday,,C,,gospel,John 2:1-11,"On the third day there was a marriage at Cana in Galilee, and the mother of Jesus was there;",THERE was a wedding at Cana in Galilee,
136,Ordinary Time,2,Monday,I,,311,first_reading,Hebrews 5.1-10,"For every high priest chosen from among men is appointed to act on behalf of men in relation to God, to offer gifts and sacrifices for sins.",Every high priest chosen from among mortals,starts_with_conjunction:for
136,Ordinary Time,2,Monday,I,,311,gospel,Mark 2.18-22,"Now John's disciples and the Pharisees were fasting; and people came and said to him, ""Why do John's disciples and the disciples of the Pharisees fast, but your disciples do not fast?""",John's disciples and the Pharisees were fasting,starts_with_conjunction:now
137,Ordinary Time,2,Monday,I,,311,first_reading,Hebrews 5.1-10,"For every high priest chosen from among men is appointed to act on behalf of men in relation to God, to offer gifts and sacrifices for sins.",Every high priest chosen from among mortals,starts_with_conjunction:for
137,Ordinary Time,2,Monday,I,,311,gospel,Mark 2.18-22,"Now John's disciples and the Pharisees were fasting; and people came and said to him, ""Why do John's disciples and the disciples of the Pharisees fast, but your disciples do not fast?""",John's disciples and the Pharisees were fasting,starts_with_conjunction:now
141,Ordinary Time,2,Tuesday,I,,312,first_reading,Hebrews 6.10-20,"For God is not so unjust as to overlook your work and the love which you showed for his sake in serving the saints, as you still do.",Brothers and sisters God is not unjust,starts_with_conjunction:for
141,Ordinary Time,2,Tuesday,I,,312,gospel,Mark 2.23-28,One sabbath he was going through the grainfields; and as they made their way his disciples began to pluck heads of grain.,One sabbath Jesus and his disciples were going through the grainfields,
142,Ordinary Time,2,Tuesday,I,,312,first_reading,Hebrews 6.10-20,"For God is not so unjust as to overlook your work and the love which you showed for his sake in serving the saints, as you still do.",Brothers and sisters God is not unjust,starts_with_conjunction:for
142,Ordinary Time,2,Tuesday,I,,312,gospel,Mark 2.23-28,One sabbath he was going through the grainfields; and as they made their way his disciples began to pluck heads of grain.,One sabbath Jesus and his disciples were going through the grainfields,
147,Ordinary Time,2,Wednesday,I,,313,first_reading,"Hebrews 7.1-3, 15-17","For this Melchizedek, king of Salem, priest of the Most High God, met Abraham returning from the slaughter of the kings and blessed him;","""King Melchizedek of Salem, priest of the Most High God",starts_with_conjunction:for
147,Ordinary Time,2,Wednesday,I,,313,gospel,Mark 3.1-6,"Again he entered the synagogue, and a man was there who had a withered hand.",Jesus entered the synagogue,starts_with_conjunction:again
148,Ordinary Time,2,Wednesday,I,,313,first_reading,"Hebrews 7.1-3, 15-17","For this Melchizedek, king of Salem, priest of the Most High God, met Abraham returning from the slaughter of the kings and blessed him;","""King Melchizedek of Salem, priest of the Most High God",starts_with_conjunction:for
148,Ordinary Time,2,Wednesday,I,,313,gospel,Mark 3.1-6,"Again he entered the synagogue, and a man was there who had a withered hand.",Jesus entered the synagogue,starts_with_conjunction:again
153,Ordinary Time,2,Thursday,I,,314,first_reading,Hebrews 7.25 - 8.6,"Consequently he is able for all time to save those who draw near to God through him, since he always lives to make intercession for them.","Jesus, because he continues forever",starts_with_conjunction:consequently
153,Ordinary Time,2,Thursday,I,,314,gospel,Mark 3.7-12,"Jesus withdrew with his disciples to the sea, and a great multitude from Galilee followed; also from Judea",Jesus departed with his disciples to the sea,
154,Ordinary Time,2,Thursday,I,,314,first_reading,Hebrews 7.25 - 8.6,"Consequently he is able for all time to save those who draw near to God through him, since he always lives to make intercession for them.","Jesus, because he continues forever",starts_with_conjunction:consequently
154,Ordinary Time,2,Thursday,I,,314,gospel,Mark 3.7-12,"Jesus withdrew with his disciples to the sea, and a great multitude from Galilee followed; also from Judea",Jesus departed with his disciples to the sea,
159,Ordinary Time,2,Friday,I,,315,first_reading,Hebrews 8.6-13,"But as it is, Christ  has obtained a ministry which is as much more excellent than the old as the covenant he mediates is better, since it is enacted on better promises.",Jesus has now obtained a more excellent ministry,starts_with_conjunction:but
159,Ordinary Time,2,Friday,I,,315,gospel,Mark 3.13-19,"And he went up on the mountain, and called to him those whom he desired; and they came to him.",Jesus went up the mountain,starts_with_conjunction:and
160,Ordinary Time,2,Friday,I,,315,first_reading,Hebrews 8.6-13,"But as it is, Christ  has obtained a ministry which is as much more excellent than the old as the covenant he mediates is better, since it is enacted on better promises.",Jesus has now obtained a more excellent ministry,starts_with_conjunction:but
