Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Ordinary Time,15,Monday,II,,"Psalm 50.8-9, 16bc-17, 21, 23 (R.23b)",To the upright I will show the saving power of God.,Matthew 5.10,Blessed are they who suffer persecution for justice’s sake; for the kingdom of heaven is theirs.,389
Ordinary Time,15,Tuesday,I,,"Psalm 69.2, 13, 29-30, 32-33 (R. see 32)","Turn to the Lord in your need, and you will live.",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",390
Ordinary Time,15,Tuesday,II,,"Psalm 48.1-2a, 2b-3, 4-5, 6-7 (R.8d)",God upholds his city for ever.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",390
Ordinary Time,15,Wednesday,I,,"Psalm 103.1-2, 3-4, 6-7 (R.8a)",The Lord is kind and merciful.,Matthew 11.25,"Blessed are you Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. GO S P E L",391
Ordinary Time,15,Wednesday,II,,"Psalm 94.5-6, 7-8, 9-10, 14-15 (R.14a)",The Lord will not abandon his people.,Matthew 11.25,"Blessed are you Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",391
Ordinary Time,15,Thursday,I,,"Psalm 105.1+5, 8-9, 24-25, 26-27 (R.8a)",The Lord remembers his covenant for ever.,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",392
Ordinary Time,15,Thursday,II,,"Psalm 102.12-14, 15-17, 18-20 (R.19b)",From heaven the Lord looks down on the earth.,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",392
Ordinary Time,15,Friday,I,,"Psalm 116.12-13, 15-16, 17-18 (R.13)","I will take the cup of salvation, and call on the name of the Lord.",John 10.17,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",393
Ordinary Time,15,Saturday,I,,"Psalm 136.1+23-24, 10-12, 13-15",God’s love is everlasting.,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",394
Ordinary Time,15,Saturday,II,,"Psalm 10.1-2, 3-4, 7-8, 14 (R.12b)","Do not forget the poor, O Lord!",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",394
Ordinary Time,16,Sunday,,A,Psalm 86:5-6.9-10.15-16 (R. 5a),"O Lord, you are good and forgiving.",cf. Matthew 11:25,"Blessed are you, Father, Lord of heaven and earth, for revealing the mysteries of the kingdom to mere children.",
Ordinary Time,16,Sunday,,B,Psalm 23:1-3.3-4.5.6 (R. 1),The Lord is my shepherd; there is nothing I shall want.,John 10:27,"The sheep that belong to me listen to my voice, says the Lord, I know them and they follow me.",
Ordinary Time,16,Sunday,,C,Psalm 15:2-3.3-4.5 (R. 1a),The just will live in the presence of the Lord.,cf. Luke 8:15,"Happy are they who have kept the word with a generous heart, and yield a harvest through perseverance.",
Ordinary Time,16,Monday,II,,"Psalm 50.5-6, 8-9, 16bc-17, 21+23 (R.23b)",To the upright I will show the saving power of God.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",395
Ordinary Time,16,Tuesday,I,,"Exodus 15.7ab-8, 9, 10+12, 17 (R.1b)",Let us sing to the Lord; he has covered himself in glory.,John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",396
Ordinary Time,16,Tuesday,II,,"Psalm 85.1-3, 4-5, 6-7 (R.7a)","Lord, show us your mercy and love.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",396
Ordinary Time,16,Wednesday,I,,"Psalm 78.18-19, 23-24, 25-26, 27-28 (R.24b)",The Lord gave them bread from heaven.,Matthew 13.1-9,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",397
Ordinary Time,16,Wednesday,II,,"Psalm 71.1-2, 3-4a, 5-6ab, 15ab+17 (R.15ab)",I will sing of your salvation.,Matthew 13.1-9,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",397
Ordinary Time,16,Thursday,II,,"Psalm 36.5-6, 7-8, 9-10 (R.9a)","You are the source of life, O Lord.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",398
Ordinary Time,16,Friday,I,,"Psalm 19.7, 8, 9, 10 (R. Jn 6.68c)","Lord, you have the words of everlasting life.",Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance.,399
Ordinary Time,16,Saturday,I,,"Psalm 50.1-2, 5-6, 14-15 (R.14a)",Offer to God a sacrifice of praise.,James 1.21,Receive and submit to the word planted in you; it can save your souls.,400
Ordinary Time,16,Saturday,II,,"Psalm 84.2, 3, 4-5a+7a, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",James 1.21,Receive and submit to the word planted in you; it can save your souls.,400
Ordinary Time,17,Sunday,,A,Psalm 119:57.72.76-77.127-128.129-130 (R. 97a),"Lord, how I love your law!",cf. Matthew 11:25,"Blessed are you, Father, Lord of heaven and earth, for revealing the mysteries of the kingdom to mere children.",
Ordinary Time,17,Sunday,,B,Psalm 145:10-11.15-16.17-18 (R. 16),"You open wide your hand, O Lord, you grant our desires.",cf. Ephesians 1:17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our mind, so that we can see what hope his call holds for us.",
Ordinary Time,17,Sunday,,C,Psalm 138:1-2.2-3.6-7.7-8 (R. 3a),"On the day I called, you answered me, O Lord.",Romans 8:15bc,"You received the Spirit which makes us God's children, and in that Spirit we call God our Father.",
Ordinary Time,17,Monday,I,,"Psalm 106.19-20, 21-22, 23 (R.4a or 1a)","In your love, remember us, Lord.",James 1.18,"The Father gave us birth by his message of truth, that we might be as the first fruits of his creation.",401
Ordinary Time,17,Tuesday,I,,"Psalm 103.6-7, 8-9, 10-11, 12-13 (R.8a)",The Lord is kind and merciful.,,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",402
Ordinary Time,17,Tuesday,II,,"Psalm 79.5+8, 9+11, 13 (R.9b)","For the glory of your name, O Lord, deliver us.",,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",402
Ordinary Time,17,Wednesday,I,,"Psalm 99.5, 6, 7, 9 (R. see 9c)",Holy is the Lord our God.,John 15.15,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me.",403
Ordinary Time,17,Wednesday,II,,"Psalm 59.1-2, 3-4a, 9-10, 16, 17 (R.16d)",God is my refuge on the day of distress.,John 15.15,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me.",403
Ordinary Time,17,Thursday,I,,"Psalm 84.2, 3, 4-5a+7, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",Acts 16.14,"Open our hearts, O Lord, to listen to the words of your Son.",404
Ordinary Time,17,Thursday,II,,"Psalm 146.1-2, 3-4, 5-6 (R.5a)",Blest are they whose help is the God of Jacob.,Acts 16.14,"Open our hearts, O Lord, to listen to the words of your Son.",404
Ordinary Time,17,Friday,I,,"Psalm 81.2-3, 4-5, 9-10 (R.1a)",Sing with joy to God our help.,1 Peter 1.25,"The word of the Lord stands for ever; it is the word given to you, the good news.",405
Ordinary Time,17,Friday,II,,"Psalm 69.1+4ab, 4cd+7, 8-9, 13 (R.13c)","Lord, in your great love, answer me.",1 Peter 1.25,"The word of the Lord stands for ever; it is the word given to you, the good news.",405
Ordinary Time,17,Saturday,I,,"Psalm 67.1-2, 3a+4, 6-7 (R.3)","O God, let all the nations praise you!",Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,406
Ordinary Time,17,Saturday,II,,"Psalm 69.14-15, 29-30, 32-33 (R. see 13)","Lord, in your great love, answer me.",Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,406
Ordinary Time,18,Sunday,,A,Psalm 145:8-9.15-16.17-18 (R. 16),"You open wide your hand, O Lord, you grant our desires.",cf. Matthew 4:4b,"Man does not live on bread alone, but on every word that comes from the mouth of God.",
Ordinary Time,18,Sunday,,B,Psalm 78:3-4.23-24.25.54 (R. 24b),The Lord gave them bread from heaven.,cf. Matthew 4:4b,"Man does not live on bread alone, but on every word that comes from the mouth of God.",
